 RAX-2: TLE set good - Happy Tracking!
1341585988, 170.291751, 26.406189
1341585989, 170.431350, 26.244817
1341585990, 170.569579, 26.084237
1341585991, 170.706459, 25.924446
1341585992, 170.842008, 25.765440
1341585993, 170.976244, 25.607216
1341585994, 171.109294, 25.449620
1341585995, 171.240958, 25.292948
1341585996, 171.371369, 25.137042
1341585997, 171.500533, 24.981909
1341585998, 171.628471, 24.827539
1341585999, 171.755202, 24.673930
1341586000, 171.880741, 24.521076
1341586001, 172.005105, 24.368974
1341586002, 172.128308, 24.217620
1341586003, 172.250373, 24.067004
1341586004, 172.371303, 23.917134
1341586005, 172.491120, 23.768000
1341586006, 172.609839, 23.619598
1341586007, 172.727472, 23.471924
1341586008, 172.844036, 23.324974
1341586009, 172.959544, 23.178742
1341586010, 173.074011, 23.033226
1341586011, 173.187453, 22.888416
1341586012, 173.299876, 22.744318
1341586013, 173.411298, 22.600922
1341586014, 173.521731, 22.458225
1341586015, 173.631188, 22.316222
1341586016, 173.739682, 22.174909
1341586017, 173.847225, 22.034281
1341586018, 173.953833, 21.894330
1341586019, 174.059511, 21.755060
1341586020, 174.164274, 21.616464
1341586021, 174.268134, 21.478535
1341586022, 174.371102, 21.341271
1341586023, 174.473189, 21.204667
1341586024, 174.574407, 21.068718
1341586025, 174.674770, 20.933415
1341586026, 174.774281, 20.798764
1341586027, 174.872955, 20.664756
1341586028, 174.970802, 20.531386
1341586029, 175.067833, 20.398651
1341586030, 175.164057, 20.266545
1341586031, 175.259484, 20.135065
1341586032, 175.354124, 20.004206
1341586033, 175.447990, 19.873960
1341586034, 175.541085, 19.744331
1341586035, 175.633421, 19.615311
1341586036, 175.725007, 19.486896
1341586037, 175.815854, 19.359081
1341586038, 175.905968, 19.231862
1341586039, 175.995360, 19.105236
1341586040, 176.084042, 18.979192
1341586041, 176.172014, 18.853737
1341586042, 176.259289, 18.728862
1341586043, 176.345875, 18.604563
1341586044, 176.431780, 18.480835
1341586045, 176.517012, 18.357675
1341586046, 176.601579, 18.235078
1341586047, 176.685488, 18.113041
1341586048, 176.768752, 17.991555
1341586049, 176.851369, 17.870626
1341586050, 176.933352, 17.750244
1341586051, 177.014708, 17.630406
1341586052, 177.095444, 17.511107
1341586053, 177.175566, 17.392345
1341586054, 177.255082, 17.274115
1341586055, 177.334003, 17.156409
1341586056, 177.412327, 17.039232
1341586057, 177.490066, 16.922576
1341586058, 177.567226, 16.806437
1341586059, 177.643813, 16.690812
1341586060, 177.719833, 16.575696
1341586061, 177.795294, 16.461086
1341586062, 177.870204, 16.346973
1341586063, 177.944564, 16.233364
